动作名,动作URL,动作简介,适用于,作者,作者URL,动作大小,创建时间,修订版本,更新内容,inputtime
图片生成,https://getquicker.net/Sharedaction?code=37e398b7-4939-4814-4034-08dc41766143,选中任何文字，运行本动作，自动生成图片。,通用,Balrog,https://getquicker.net/User/235565/Balrog,17.1 KB,2024-03-11 22:54,0,,2024-03-12
批注,https://getquicker.net/Sharedaction?code=a1f82406-32f9-46a2-f1d8-08db76424587,在阅读时向Topic中添加自己的文字,sm19,Tanziow,https://getquicker.net/User/725126/Tanziow,9.4 KB,2023-06-27 20:59,1,【改】现在使用模拟按键完成动作，理论上sm18和sm19都支持,2024-03-12
思源SQL生成器,https://getquicker.net/Sharedaction?code=cdac9f0b-1bd9-4e96-b873-08dad0f8d7c2,生成SQL查询语句，并在思源光标处插入嵌入块、数据库或Query挂件,SiYuan,浅沧,https://getquicker.net/User/23888/%E6%B5%85%E6%B2%A7,168.5 KB,2022-11-28 19:19,24,增加将查询结果转为数据库的功能,2024-03-12
倒角（lf）,https://getquicker.net/Sharedaction?code=9841f67a-9d45-4195-402b-08dc41766143,倒圆角,AutoCAD Application,王女士家的李先生,https://getquicker.net/User/992282/%E7%8E%8B%E5%A5%B3%E5%A3%AB%E5%AE%B6%E7%9A%84%E6%9D%8E%E5%85%88%E7%94%9F,27 B,2024-03-11 19:28,1,更改了说明为“倒圆角”,2024-03-12
选择文字，快速定位微信好友对话框,https://getquicker.net/Sharedaction?code=85c378a9-1047-4e07-4023-08dc41766143,"简单好用:更改参数和标题为想要的好友名,即可快速定位到指定聊天窗口",WeChat,link2005,https://getquicker.net/User/20226/link2005,3.2 KB,2024-03-11 17:26,1,1.0,2024-03-12
选择文字，定位WPS表格位置,https://getquicker.net/Sharedaction?code=5abe860d-4751-405a-4022-08dc41766143,可以一定程度解决wps的excel默认搜索范围是工作表且不能改，每次都要手动选的问题，并且可以自动读取剪贴板的文本内容并自动查找。,WPS Spreadsheets,link2005,https://getquicker.net/User/20226/link2005,7.3 KB,2024-03-11 17:25,0,,2024-03-12
按标记分组,https://getquicker.net/Sharedaction?code=79613f23-b352-4560-65c1-08dc3bf00da0,按标记分组，按时间升序排序,Directory Opus,W.JAN,https://getquicker.net/User/56701/W.JAN,2.9 KB,2024-03-04 22:15,1,简化,2024-03-12
快速发送,https://getquicker.net/Sharedaction?code=456fd756-2f08-42bd-7e99-08dc251ced29,快速将文件发送至收藏的文件夹中,Windows 资源管理器,Evelynal,https://getquicker.net/User/340469/Evelynal,43.8 KB,2024-02-04 16:35,6,更新了编辑列表的提示、设置功能移动至右键菜单，不再占用快速发送列表,2024-03-12
图片批处理辅助,https://getquicker.net/Sharedaction?code=f3c8dc25-e5c9-43d0-4020-08dc41766143,批量对图片进行一系列的处理步骤,Windows 资源管理器,咿呀杀杀,https://getquicker.net/User/19337/%E5%92%BF%E5%91%80%E6%9D%80%E6%9D%80,105.4 KB,2024-03-11 16:48,0,,2024-03-12
输入法中英文切换,https://getquicker.net/Sharedaction?code=ee1cbfae-4177-4add-4017-08dc41766143,通过两个快捷键组合 来分别控制切换中英文,通用,超频雪糕,https://getquicker.net/User/610346/%E8%B6%85%E9%A2%91%E9%9B%AA%E7%B3%95,1.4 KB,2024-03-11 15:28,0,,2024-03-12
自动中英文,https://getquicker.net/Sharedaction?code=30fce121-7afa-4207-0843-08dbdf2a04c0,输入法状态切换，4种切换方式,通用,祥睿御免,https://getquicker.net/User/762594/%E7%A5%A5%E7%9D%BF%E5%BE%A1%E5%85%8D,129.5 KB,2023-11-07 17:07,6,更新按键选定切换中英文功能,2024-03-12
打开程序目录,https://getquicker.net/Sharedaction?code=5b1829b5-3684-4252-4010-08dc41766143,打开当前程序的安装目录，架构简单，主打的就是一个快。,通用,DEVOL,https://getquicker.net/User/572834/DEVOL,1.7 KB,2024-03-11 13:49,0,,2024-03-12
星火大模型,https://getquicker.net/Sharedaction?code=8e54cb15-133f-4760-be89-08dbdcf87739,迅飞星火大模型Quicker版（选中任何文字，运行本动作，大模型会直接回复。省去了复制粘贴到输入框的麻烦~）,通用,Balrog,https://getquicker.net/User/235565/Balrog,22.1 KB,2023-11-05 11:52,3,本动作可以被其他动作调用了，示例动作：https://getquicker.net/Sharedaction?code=44fb27d7-c335-4fbe-4009-08dc41766143,2024-03-12
