动作名,动作URL,动作简介,适用于,作者,作者URL,动作大小,创建时间,修订版本,更新内容,inputtime
浮于文字上方,https://getquicker.net/Sharedaction?code=ace0ea11-bcb3-43eb-1fbc-08de7ac590ca,选中图片,WPS Office,myhan,https://getquicker.net/User/467528/myhan,2.6 KB,2026-03-06 07:52,2,更新快捷键,2026-03-06
Snip,https://getquicker.net/Sharedaction?code=e15cfcc8-503f-42c1-4c5a-08de79cfe7d4,简单一个截图动作,通用,困困君,https://getquicker.net/User/743590/%E5%9B%B0%E5%9B%B0%E5%90%9B,44.4 KB,2026-03-04 20:01,4,支持中键自定义事件,2026-03-06
QQ号评估,https://getquicker.net/Sharedaction?code=e1a9da2d-9e96-4419-4c7f-08de79cfe7d4,基于多维度算法的QQ号码价值评估系统。,通用,北京林或西,https://getquicker.net/User/207095/%E5%8C%97%E4%BA%AC%E6%9E%97%E6%88%96%E8%A5%BF,79.9 KB,2026-03-05 15:22,2,换个icon,2026-03-06
短语补齐,https://getquicker.net/Sharedaction?code=a9fbc7b2-c0dc-4469-5d02-08de7934c17b,‎通过表达式传递菜单参数激活。,通用,Anlv,https://getquicker.net/User/392637/Anlv,89.3 KB,2026-03-04 14:56,6,"2026-03-05
~. 增加序号显示，通过数字键快速上屏。（序号的显示可以通过设置关闭）",2026-03-06
文本指令菜单选择,https://getquicker.net/Sharedaction?code=9874aaef-1e24-48a4-4c65-08de79cfe7d4,通过菜单的方式选择要输出的内容,通用,sharklaka,https://getquicker.net/User/826879/sharklaka,3.2 KB,2026-03-05 09:09,0,,2026-03-06
trae自动注册,https://getquicker.net/Sharedaction?code=fc3e8182-0257-4aa3-4c55-08de79cfe7d4,简陋版本，随机邮箱注册国际版，自行开梯加速更快,乐昂岚,乐昂岚,https://getquicker.net/User/81137/%E4%B9%90%E6%98%82%E5%B2%9A,16.4 KB,2026-03-04 17:24,2,1,2026-03-06
Word 转 PDF,https://getquicker.net/Sharedaction?code=4f65bb1e-c0a3-4770-5d06-08de7934c17b,将选中的 doc/docx 文件批量转换为 PDF，支持多选，显示进度与结果。,通用,little_ant,https://getquicker.net/User/3125/little_ant,11.8 KB,2026-03-04 15:43,1,调整文件选中方式，默认转换选中的文件,2026-03-06
一键屏保（变幻线）,https://getquicker.net/Sharedaction?code=5628e049-ee4b-4aa6-5d05-08de7934c17b,一键进入屏幕保护（变幻线）,通用,熵非时,https://getquicker.net/User/1115367/%E7%86%B5%E9%9D%9E%E6%97%B6,621 B,2026-03-04 15:32,0,,2026-03-06
智能创建文件夹,https://getquicker.net/Sharedaction?code=73e8b6ef-521d-4441-5cf8-08de7934c17b,智能新建文件夹，在输入框输入要新建的文件夹名称即可，支持多个，用空格隔开；支持多层，用\分层,Windows 资源管理器,不简单,https://getquicker.net/User/1379432/%E4%B8%8D%E7%AE%80%E5%8D%95,3.7 KB,2026-03-04 11:30,0,,2026-03-06
图片转PDF,https://getquicker.net/Sharedaction?code=df9cdf24-2023-40cc-5cf5-08de7934c17b,利用FreePic2Pdf将图片转成成PDF文件。,通用,老当益壮,https://getquicker.net/User/1291368/%E8%80%81%E5%BD%93%E7%9B%8A%E5%A3%AE,1.3 KB,2026-03-04 10:36,0,,2026-03-06
PPT、Excel横向滚动,https://getquicker.net/Sharedaction?code=42d1fb53-e8e4-4522-5cf2-08de7934c17b,按下Shift滚动滚轮 = 横向滚动,Microsoft Excel,Qiu Cool,https://getquicker.net/User/857544/Qiu%20Cool,2.7 KB,2026-03-04 10:26,0,,2026-03-06
行距 A+],https://getquicker.net/Sharedaction?code=8b0a6c1f-3009-40a8-5cf1-08de7934c17b,ppt快速调行距：Alt+] 启动，]增加，[确定，Alt打开段落界面手动设置，Esc退出,Microsoft PowerPoint,Qiu Cool,https://getquicker.net/User/857544/Qiu%20Cool,27.8 KB,2026-03-04 10:23,0,,2026-03-06
巴德Git Commit AI Generator,https://getquicker.net/Sharedaction?code=34b847a1-aa4e-4013-f006-08dd80eb2d4d,Commit? 让 AI 来！,通用,Bader,https://getquicker.net/User/135289/Bader,59.8 KB,2025-04-22 00:13,11,1. git仓库扫描封装成子程序,2026-03-06
智能联网,https://getquicker.net/Sharedaction?code=031fef42-8bad-434c-2a1e-08dd02675474,启动后自动连接默认WIFI，切换系统代理,通用,卓尔伤,https://getquicker.net/User/476508/%E5%8D%93%E5%B0%94%E4%BC%A4,34 KB,2024-11-12 20:00,4,增加预设系统代理，快捷切换系统代理的功能。,2026-03-06
当前网页快捷方式,https://getquicker.net/Sharedaction?code=53ab338c-0cdb-405b-6a9e-08de6caa2cb9,发送「当前标签页」的快捷方式（带图标）到指定路径,Google Chrome,『扪』,https://getquicker.net/User/432041/%E3%80%8E%E6%89%AA%E3%80%8F,70.5 KB,2026-02-17 03:05,2,  【优化】优化更新子程序,2026-03-06
切换搜索,https://getquicker.net/Sharedaction?code=b4df3da9-e1f2-45f6-5e6b-08dd8e05eba5,一键切换搜索引擎（在浏览器内使用）,Microsoft Edge,『扪』,https://getquicker.net/User/432041/%E3%80%8E%E6%89%AA%E3%80%8F,101.8 KB,2025-05-08 23:33,3,"  【新增】可手动修改提取到的搜索关键词
  【新增】可直接进行搜索引擎切换搜索，跳过引擎选择弹窗",2026-03-06
记录/恢复文件夹,https://getquicker.net/Sharedaction?code=8a8e483f-c4f3-4215-49b9-08dd7f09ea9c,自动记录打开的文件夹，一键恢复之前打开的文件夹,Windows 资源管理器,格物致理,https://getquicker.net/User/1054799/%E6%A0%BC%E7%89%A9%E8%87%B4%E7%90%86,114 KB,2025-04-20 00:16,21,简化操作：选中一行记录之后，可以直接打开，无需重复确认。,2026-03-06
悬浮球,https://getquicker.net/Sharedaction?code=529c286f-4c26-4303-5cea-08de7934c17b,常驻高频操作，极简控制面板，支持拖拽加入动作、文件（夹）、软件等到面板,通用,ZTOA10,https://getquicker.net/User/234516/ZTOA10,237.3 KB,2026-03-04 00:21,5,"~ 修复悬浮球管理面板置顶状态bug
+ 支持记忆浮球管理面板位置
+ 悬浮球弹窗面板支持显示分组标题
+ 悬浮球弹窗面板新增「横/竖」版和「图文/图标」按钮切换",2026-03-06
任务清单Pro,https://getquicker.net/Sharedaction?code=f51234e7-9201-4935-98f3-08ddac6ed895,✅多功能✅多提醒任务清单~待办、待办清单、待办事项、待办任务、任务清单、任务提醒，超好用,通用,✅好用✅实用✅易用,https://getquicker.net/User/412766/%E2%9C%85%E5%A5%BD%E7%94%A8%E2%9C%85%E5%AE%9E%E7%94%A8%E2%9C%85%E6%98%93%E7%94%A8,506.4 KB,2025-06-16 08:54,40,周几的显示排序从一到日+完善细节,2026-03-06
智慧菜单,https://getquicker.net/Sharedaction?code=3570304f-80f0-42ee-321c-08daf053a987,最好用的快捷菜单💗根据不同场景弹出不同的菜单，高度自定义！现已支持指定程序、网址、选中文本、选中文件场景，右键有完善的配置菜单流程。,通用,韩道友,https://getquicker.net/User/684393/%E9%9F%A9%E9%81%93%E5%8F%8B,378.4 KB,2023-01-07 19:44,84,+右键菜单“备份恢复”，新增打开自动备份的文件夹。,2026-03-06
多功能面板,https://getquicker.net/Sharedaction?code=58d4cba4-28b7-4c0b-b9b5-08de37f0ba43,可添加网址、程序、动作、命令等到面板,通用,Simonl,https://getquicker.net/User/134191/Simonl,361.7 KB,2025-12-11 12:18,43,「发送快捷键」支持Win键,2026-03-06
PS快速导出,https://getquicker.net/Sharedaction?code=cef8e92c-4ca3-4275-d69a-08dbd1035d4f,一键快速导出/另存常用的图片格式文件,Adobe Photoshop,Shawnt,https://getquicker.net/User/1391/Shawnt,14.8 KB,2023-10-20 16:07,9,"修复提醒失效的bug
增加导出后定位文件的功能",2026-03-06
培训考试,https://getquicker.net/Sharedaction?code=a4a00c76-81cd-40f2-7526-08de605bf54f,本地文件题库/批量操作/自动计算分数/自动导出错题PDF,通用,李考凡,https://getquicker.net/User/478204/%E6%9D%8E%E8%80%83%E5%87%A1,388.6 KB,2026-01-31 14:01,47,⭐,2026-03-06
小键盘,https://getquicker.net/Sharedaction?code=82f7d55c-70bc-4849-0a97-08db82194529,更小的小键盘，单手打字，快速输入符号和自定义短语！,通用,Mola,https://getquicker.net/User/322777/Mola,427.2 KB,2023-07-12 23:23,15,修复，自定义键位中， NumLock 和 ScrollLock 的错误表现。,2026-03-06
窗口增强,https://getquicker.net/Sharedaction?code=738ad939-84f8-47cd-4e44-08de774f968b,增强文本窗口,通用,困困君,https://getquicker.net/User/743590/%E5%9B%B0%E5%9B%B0%E5%90%9B,43.5 KB,2026-03-01 15:56,6,卸载,2026-03-06
窗口贴边,https://getquicker.net/Sharedaction?code=51d57f7d-1320-4de5-bf4e-08ddd8acacdb,让窗口自动贴边屏幕,通用,困困君,https://getquicker.net/User/743590/%E5%9B%B0%E5%9B%B0%E5%90%9B,37.6 KB,2025-08-12 15:39,21,1,2026-03-06
便利窗,https://getquicker.net/Sharedaction?code=f8ead30c-b758-4614-a7ff-08dd5143284a,切换多个便利的自定义窗口，存储网址、文本、文件等，自由拖拽,通用,困困君,https://getquicker.net/User/743590/%E5%9B%B0%E5%9B%B0%E5%90%9B,370.5 KB,2025-02-21 03:22,266,贴,2026-03-06
商品导入助手,https://getquicker.net/Sharedaction?code=585536e6-a9bc-43b4-d795-08de11f67f66,一键生成商标商品批量导入Excel文件,通用,知产二大爷,https://getquicker.net/User/565334/%E7%9F%A5%E4%BA%A7%E4%BA%8C%E5%A4%A7%E7%88%B7,70.7 KB,2025-10-24 09:59,21,修复bug,2026-03-06
专利快查,https://getquicker.net/Sharedaction?code=1ab39a56-24e5-404c-306b-08dcfbc8d3fa,快速查询专利信息。,通用,知产二大爷,https://getquicker.net/User/565334/%E7%9F%A5%E4%BA%A7%E4%BA%8C%E5%A4%A7%E7%88%B7,377.4 KB,2024-11-04 14:16,124,修复bug,2026-03-06
批量文件移动/复制,https://getquicker.net/Sharedaction?code=6a1db0ff-ca45-42de-c97e-08de13ddfaaa,移动或复制多个文件分别到多个文件夹,Windows 资源管理器,tfnmdmx,https://getquicker.net/User/773903/tfnmdmx,12.7 KB,2025-10-26 17:46,3,添加提示,2026-03-06
