动作名,动作URL,动作简介,适用于,作者,作者URL,动作大小,创建时间,修订版本,更新内容,inputtime
笔记,https://getquicker.net/Sharedaction?code=b47ece2b-78a2-428a-d478-08ddb495533f,个人笔记工具，支持笔记加密处理，保护个人隐私。,通用,饺子吖,https://getquicker.net/User/1261670/%E9%A5%BA%E5%AD%90%E5%90%96,165.8 KB,2025-06-26 21:52,2,.,2025-06-27
简单OCR,https://getquicker.net/Sharedaction?code=68b834e2-aa53-4459-d47c-08ddb495533f,OCR、翻译、AI对话,通用,墨尹琳,https://getquicker.net/User/173735/%E5%A2%A8%E5%B0%B9%E7%90%B3,711.8 KB,2025-06-26 22:53,0,,2025-06-27
示例：发送密码,https://getquicker.net/Sharedaction?code=4c90468a-f647-40a8-d475-08ddb495533f,用于不能直接粘贴、密码又太复杂时。,通用,简单591,https://getquicker.net/User/36130/%E7%AE%80%E5%8D%95591,926 B,2025-06-26 21:26,0,,2025-06-27
文本悬浮,https://getquicker.net/Sharedaction?code=8a3ecaa0-03fa-4285-2776-08ddb3a32db0,悬浮选中文本,通用,困困君,https://getquicker.net/User/743590/%E5%9B%B0%E5%9B%B0%E5%90%9B,40.8 KB,2025-06-25 23:23,5,1,2025-06-27
文件夹搜索,https://getquicker.net/Sharedaction?code=00f0b341-b98b-476c-5783-08ddb2bac3f6,用“Everything”替换文件夹Ctrl+F搜索，秒搜文件！自动部署。​,通用,M-cc,https://getquicker.net/User/521120/M-cc,41.6 KB,2025-06-25 10:31,11,~修复everything安装在quicker依赖路径下时，返回路径出错的问题。,2025-06-27
批量替换对齐刀线V2.4,https://getquicker.net/Sharedaction?code=6425ff58-1215-42a5-2777-08ddb3a32db0,批量替换对齐刀线,Adobe Illustrator,Q-Qker,https://getquicker.net/User/684200/Q-Qker,17 KB,2025-06-25 23:24,0,,2025-06-27
打地鼠,https://getquicker.net/Sharedaction?code=42ee4b24-5c64-4f48-2770-08ddb3a32db0,把鼠鼠打得满地找牙！,通用,『扪』,https://getquicker.net/User/432041/%E3%80%8E%E6%89%AA%E3%80%8F,120.4 KB,2025-06-25 20:08,0,,2025-06-27
水果忍者,https://getquicker.net/Sharedaction?code=d55b5c67-4c0f-45ee-276f-08ddb3a32db0,切水果，不要切炸弹——令人着迷的水果忍者入门就这么简单！,通用,『扪』,https://getquicker.net/User/432041/%E3%80%8E%E6%89%AA%E3%80%8F,120.2 KB,2025-06-25 20:03,0,,2025-06-27
获取域名地址,https://getquicker.net/Sharedaction?code=7115ecf5-1576-4344-276e-08ddb3a32db0,获取浏览器地址栏域名或IP,Google Chrome,DONG~,https://getquicker.net/User/574548/DONG~,2.5 KB,2025-06-25 19:51,0,,2025-06-27
备份动作数据,https://getquicker.net/Sharedaction?code=e3d8a0d5-acd1-42c9-276a-08ddb3a32db0,批量备份/恢复动作数据到云端，用于同步某些不支持自动云同步的动作数据,通用,sharklaka,https://getquicker.net/User/826879/sharklaka,23.3 KB,2025-06-25 18:07,0,,2025-06-27
url转超链接,https://getquicker.net/Sharedaction?code=34fe8e56-2a57-4437-2768-08ddb3a32db0,在浏览器中使用“复制指向突出显示的链接”后，会得到Text Fragments格式网址，将其转为超链接，可以直接粘贴到word中。,Microsoft Word,Ula Zhang,https://getquicker.net/User/1061632/Ula%20Zhang,3.2 KB,2025-06-25 16:21,0,,2025-06-27
旋转/恢复视图,https://getquicker.net/Sharedaction?code=903a1039-ba2a-40ae-274c-08ddb3a32db0,模型/布局视口内均可使用,AutoCAD Application,冰雷木子,https://getquicker.net/User/749380/%E5%86%B0%E9%9B%B7%E6%9C%A8%E5%AD%90,7.4 KB,2025-06-25 14:00,0,,2025-06-27
听悟,https://getquicker.net/Sharedaction?code=91aaa346-51c6-4dc3-5784-08ddb2bac3f6,效果特别好的语音转文字方案（通义听悟/豆包）。,通用,简单591,https://getquicker.net/User/36130/%E7%AE%80%E5%8D%95591,21.6 KB,2025-06-25 10:36,1,.,2025-06-27
