动作名,动作URL,动作简介,适用于,作者,作者URL,动作大小,创建时间,修订版本,更新内容,inputtime
域名检测器,https://getquicker.net/Sharedaction?code=609ae73a-084c-4321-4233-08de8f97c69d,检测当前标签页访问的域名。,Google Chrome,Anlv,https://getquicker.net/User/392637/Anlv,10.3 KB,2026-04-01 20:44,1,"2026-04-01
~. 优化以避免被站点的全局样式影响。",2026-04-01
超级颜色助手,https://getquicker.net/Sharedaction?code=7f9e2576-07d3-430a-c1ed-08de8ec34788,常用颜色一键收藏，你的贴心颜色助手,通用,Nian7i,https://getquicker.net/User/218805/Nian7i,62.8 KB,2026-03-31 18:41,4,细节优化,2026-04-01
裁剪窗口,https://getquicker.net/Sharedaction?code=7f2ce14b-0edd-453f-c1dc-08de8ec34788,可以隐藏任意windows窗口的部分区域,通用,sharklaka,https://getquicker.net/User/826879/sharklaka,12.3 KB,2026-03-31 15:22,3,1,2026-04-01
数值类型清洗,https://getquicker.net/Sharedaction?code=e24046be-b50d-49ca-c1ee-08de8ec34788,解决数值类型错误，让数据恢复正常，可以正常使用xlookup等函数,Microsoft Excel,异族酋长,https://getquicker.net/User/201153/%E5%BC%82%E6%97%8F%E9%85%8B%E9%95%BF,3.6 KB,2026-03-31 19:53,1,换个图标,2026-04-01
Git,https://getquicker.net/Sharedaction?code=aba69442-8aab-40e7-c1eb-08de8ec34788,Windows Terminal中打开git,Windows 资源管理器,丝瓜瓜,https://getquicker.net/User/1048794/%E4%B8%9D%E7%93%9C%E7%93%9C,4.3 KB,2026-03-31 18:08,0,,2026-04-01
AI一键抠图,https://getquicker.net/Sharedaction?code=8e569e7b-d92a-4129-c1e5-08de8ec34788,一个常用的AI抠图网站：干净、高清、免费,通用,Nian7i,https://getquicker.net/User/218805/Nian7i,1.6 KB,2026-03-31 16:43,0,,2026-04-01
编辑对象,https://getquicker.net/Sharedaction?code=dfbd3638-4219-47bc-c1c7-08de8ec34788,针对不同类型的图层执行不同的编辑操作。,Adobe Photoshop,Ray-CD,https://getquicker.net/User/191353/Ray-CD,148.7 KB,2026-03-31 09:40,0,,2026-04-01
智慧菜单,https://getquicker.net/Sharedaction?code=3570304f-80f0-42ee-321c-08daf053a987,最好用的快捷菜单💗根据不同场景弹出不同的菜单，高度自定义！现已支持指定程序、网址、选中文本、选中文件场景，右键有完善的配置菜单流程。,通用,韩道友,https://getquicker.net/User/684393/%E9%9F%A9%E9%81%93%E5%8F%8B,470 KB,2023-01-07 19:44,92,~识别选中文件场景，新增“Everything”,2026-04-01
计算器,https://getquicker.net/Sharedaction?code=1ae2f763-3fa6-447f-91d7-08dc79843f34,【最强大便捷的智能计算器】功能强大，易用，高效，集多种计算器为一体」,通用,astroStar,https://getquicker.net/User/178545/astroStar,328.3 KB,2024-05-22 14:21,333,- 优化横向布局时，历史记录的显示,2026-04-01
Snip,https://getquicker.net/Sharedaction?code=e15cfcc8-503f-42c1-4c5a-08de79cfe7d4,截图，标注，Ocr，录制，贴图，Gif,通用,困困君,https://getquicker.net/User/743590/%E5%9B%B0%E5%9B%B0%E5%90%9B,57.7 KB,2026-03-04 20:01,10,删除调试提示,2026-04-01
专利快查,https://getquicker.net/Sharedaction?code=1ab39a56-24e5-404c-306b-08dcfbc8d3fa,快速查询专利审查、专利代理相关信息,通用,知产二大爷,https://getquicker.net/User/565334/%E7%9F%A5%E4%BA%A7%E4%BA%8C%E5%A4%A7%E7%88%B7,301.2 KB,2024-11-04 14:16,128,"1、取消缴费查询每次10个的限制
2、缴费查询结果可一键导出excel
3、调整右键设置菜单
4、调整其他细节",2026-04-01
webdav文件管理,https://getquicker.net/Sharedaction?code=eb3f7793-e36a-4890-ae6d-08de7be89fa1,"支持上传下载删除与部分文件的预览,适用于可以用webdav链接",通用,笔战人生,https://getquicker.net/User/1090721/%E7%AC%94%E6%88%98%E4%BA%BA%E7%94%9F,119.3 KB,2026-03-07 19:28,6,修复下载,2026-04-01
灵犀悬浮,https://getquicker.net/Sharedaction?code=9f346787-7e19-466f-c185-08dd0ebad0d8,将选中的文本、文件悬浮，一键快速复制粘贴。,通用,知产二大爷,https://getquicker.net/User/565334/%E7%9F%A5%E4%BA%A7%E4%BA%8C%E5%A4%A7%E7%88%B7,111.3 KB,2024-11-27 16:20,73,调整细节,2026-04-01
企业快查,https://getquicker.net/Sharedaction?code=87850f99-266b-4fdc-809a-08dcf2fec074,调用天眼查接口进行企业信息查询并可以快速填充。,通用,知产二大爷,https://getquicker.net/User/565334/%E7%9F%A5%E4%BA%A7%E4%BA%8C%E5%A4%A7%E7%88%B7,173.2 KB,2024-10-23 14:52,35,调整细节,2026-04-01
有道OCR,https://getquicker.net/Sharedaction?code=d3bc98ab-8968-431e-ef1e-08dc7894979b,"无需设置无需下载, 开箱即用的OCR文本识别",乐昂岚,乐昂岚,https://getquicker.net/User/81137/%E4%B9%90%E6%98%82%E5%B2%9A,34.2 KB,2024-05-20 14:47,13,1,2026-04-01
知产网页助手,https://getquicker.net/Sharedaction?code=7dcc0319-b1ce-443d-4a8a-08de202a0f2a,知识产权人常用网站的快捷脚本,通用,知产二大爷,https://getquicker.net/User/565334/%E7%9F%A5%E4%BA%A7%E4%BA%8C%E5%A4%A7%E7%88%B7,68.3 KB,2025-11-11 15:30,8,尝试修复商标系统弹窗屏蔽失败的bug,2026-04-01
专利搜索,https://getquicker.net/Sharedaction?code=499270e1-67e9-446b-2df0-08de8bcafa5b,多平台快速搜索专利公开信息,通用,知产二大爷,https://getquicker.net/User/565334/%E7%9F%A5%E4%BA%A7%E4%BA%8C%E5%A4%A7%E7%88%B7,198 KB,2026-03-27 14:38,4,修复bug,2026-04-01
缴费清单助手,https://getquicker.net/Sharedaction?code=d494daa9-6f2b-49bf-f224-08dd49a56539,一键填写专利缴费清单信息表单,通用,知产二大爷,https://getquicker.net/User/565334/%E7%9F%A5%E4%BA%A7%E4%BA%8C%E5%A4%A7%E7%88%B7,103.3 KB,2025-02-11 14:36,24,"1、优化填表速度
2、优化网页识别准确率",2026-04-01
超高效窗口切换,https://getquicker.net/Sharedaction?code=774070bc-9d5b-4e40-2be4-08de8cce2f81, 最省力的窗口切换动作，即刻穿梭窗口,通用,星染浅夏,https://getquicker.net/User/1295122/%E6%98%9F%E6%9F%93%E6%B5%85%E5%A4%8F,58.7 KB,2026-03-29 15:12,5,新增参数：滑动开始立刻展示选择切换界面，可以在初次切换前保留切换界面，有时用于手动删除窗口,2026-04-01
终极单位换算器,https://getquicker.net/Sharedaction?code=690088d2-fad8-49f7-f008-08dd80eb2d4d,终极单位换算器 & 即时计算器,通用,『扪』,https://getquicker.net/User/432041/%E3%80%8E%E6%89%AA%E3%80%8F,232.1 KB,2025-04-22 00:21,1,  【优化】优化下载流程,2026-04-01
Ps快速命名,https://getquicker.net/Sharedaction?code=c6330c68-f544-4799-545d-08d9ba5900cc,快速修改图层名称,Adobe Photoshop,Nian7i,https://getquicker.net/User/218805/Nian7i,366.9 KB,2021-12-10 01:53,44,设置-界面：增加更多设置项,2026-04-01
看小说摸鱼神器,https://getquicker.net/Sharedaction?code=95e7ed1b-5752-4d70-f755-08de84e27492,完美隐藏在其他界面中，看小说，老板不易发现。,通用,老当益壮,https://getquicker.net/User/1291368/%E8%80%81%E5%BD%93%E7%9B%8A%E5%A3%AE,155 KB,2026-03-19 11:33,9,新增观看位置预览，右键-自定义阅读位置-目录章节，下方显示当前阅读位置的详细信息（显示所在章节段行号等），为了查找方便，显示阅读处所在段的开始的内,2026-04-01
汇率计算,https://getquicker.net/Sharedaction?code=7e78effd-a2d5-423c-0639-08dd787f096d,"机个常用汇率互算, 支持自定义显示需要的货币",乐昂岚,乐昂岚,https://getquicker.net/User/81137/%E4%B9%90%E6%98%82%E5%B2%9A,11.7 KB,2025-04-11 21:28,4,1,2026-04-01
1688搜图,https://getquicker.net/Sharedaction?code=a2e9c54c-aa99-4016-201d-08dde052aee2,1688一键将选中图或者截图进行以图搜图,乐昂岚,乐昂岚,https://getquicker.net/User/81137/%E4%B9%90%E6%98%82%E5%B2%9A,20.8 KB,2025-08-21 15:05,5,换运行逻辑,2026-04-01
添加蒙版,https://getquicker.net/Sharedaction?code=d1c6af5c-a535-4174-b841-08de83ea1c11,~,Adobe Photoshop,Anlv,https://getquicker.net/User/392637/Anlv,37.8 KB,2026-03-18 17:19,4,"2026-03-31
~. 修复编组在顶层时弹出错误信息的问题。",2026-04-01
