动作名,动作URL,动作简介,适用于,作者,作者URL,动作大小,创建时间,修订版本,更新内容,inputtime
1024,https://getquicker.net/Sharedaction?code=e87efb3f-479f-4f60-ac98-08de56fccc60,放松一下，用Quicker玩个数字小游戏,通用,FanXiang,https://getquicker.net/User/27525/FanXiang,21.4 KB,2026-01-19 14:18,1,--,2026-01-19
画板切片,https://getquicker.net/Sharedaction?code=ae0683ad-79cc-4503-ac96-08de56fccc60,该脚本会遍历当前文档中的所有画板，并根据画板的尺寸和位置自动创建对应的切片。,Adobe Photoshop,Anlv,https://getquicker.net/User/392637/Anlv,33.3 KB,2026-01-19 14:02,0,,2026-01-19
自然码辅助码查询,https://getquicker.net/Sharedaction?code=e5b0eb6b-948d-4939-7958-08de55ddfabd,选中文字后查询该文字自然码辅助码,通用,用户l4XG5wFHBQA,https://getquicker.net/User/1141848/%E7%94%A8%E6%88%B7l4XG5wFHBQA,7.8 KB,2026-01-18 21:50,1,关联到文本处理,2026-01-19
视频转图2.0,https://getquicker.net/Sharedaction?code=930b3f51-6ec5-4a90-7957-08de55ddfabd,将视频转为多图或动图.,Windows 资源管理器,铂略,https://getquicker.net/User/291371/%E9%93%82%E7%95%A5,53.9 KB,2026-01-18 20:38,0,,2026-01-19
关闭系统屏幕,https://getquicker.net/Sharedaction?code=40517751-e3a7-4516-7952-08de55ddfabd,关闭系统显示器输出但是保持系统运行,通用,Eric2333,https://getquicker.net/User/1285215/Eric2333,19.7 KB,2026-01-18 16:49,2,"调整一些变量名；
新增关闭显示器时可以选择是否静音",2026-01-19
笛卡尔之爱心永恒,https://getquicker.net/Sharedaction?code=31f9127e-d522-4afd-7949-08de55ddfabd,利用wps或者excel的vba自动生成爱心,通用,老当益壮,https://getquicker.net/User/1291368/%E8%80%81%E5%BD%93%E7%9B%8A%E5%A3%AE,12.5 KB,2026-01-18 12:09,0,,2026-01-19
关闭wps,https://getquicker.net/Sharedaction?code=70932809-ef17-4db4-7944-08de55ddfabd,一键关闭wps所有进程，注意保存文件,通用,MinKing,https://getquicker.net/User/542704/MinKing,1.1 KB,2026-01-18 10:43,0,,2026-01-19
关闭百度网盘,https://getquicker.net/Sharedaction?code=7d9fec6d-fea4-4c89-7943-08de55ddfabd,taskkill /f /im 替换后面的进程可以关闭任何程序,通用,MinKing,https://getquicker.net/User/542704/MinKing,955 B,2026-01-18 10:30,0,,2026-01-19
视频转压工具,https://getquicker.net/Sharedaction?code=e9015cfd-f6ad-4a53-7940-08de55ddfabd,一款集智能压制、无损封装与多显卡加速于一体的高性能视频转码压缩工具,通用,ZTOA10,https://getquicker.net/User/234516/ZTOA10,74.9 KB,2026-01-17 23:35,0,,2026-01-19
删除英文键盘,https://getquicker.net/Sharedaction?code=70a592fb-906e-4c7f-df26-08de54eb68f0,删除启动某些游戏自动添加的英文键盘,通用,今天也是好天气🍖🍖,https://getquicker.net/User/489444/%E4%BB%8A%E5%A4%A9%E4%B9%9F%E6%98%AF%E5%A5%BD%E5%A4%A9%E6%B0%94%F0%9F%8D%96%F0%9F%8D%96,1.8 KB,2026-01-17 22:11,0,,2026-01-19
剪贴图片,https://getquicker.net/Sharedaction?code=9cb86542-7f1f-44c6-df25-08de54eb68f0,采用相对路径的方式在Obsidian中黏贴图片,Obsidian,谢思晋,https://getquicker.net/User/728186/%E8%B0%A2%E6%80%9D%E6%99%8B,4 KB,2026-01-17 22:04,0,,2026-01-19
三密书签v2,https://getquicker.net/Sharedaction?code=4e907c4c-cc1d-4cc4-d078-08de198b5552,浏览器书签搜索，加密存储，可选择浏览器打开，支持导入导出。,Google Chrome,ImmortalSty,https://getquicker.net/User/514368/ImmortalSty,155.6 KB,2025-11-02 20:49,7,[+] 新增移动文件夹功能，可在右键中使用。,2026-01-19
便利窗,https://getquicker.net/Sharedaction?code=f8ead30c-b758-4614-a7ff-08dd5143284a,切换多个便利的自定义窗口，存储网址、文本、文件等，自由拖拽,通用,困困君,https://getquicker.net/User/743590/%E5%9B%B0%E5%9B%B0%E5%90%9B,366.4 KB,2025-02-21 03:22,261,解决农历月份慢一个月问题，腊月初一,2026-01-19
辅助窗,https://getquicker.net/Sharedaction?code=910c9ede-81fe-474c-f5ed-08dba6ce1eab,辅助完成一个便利的自定义操作窗，添加网址、应用、文本、快捷键等,通用,困困君,https://getquicker.net/User/743590/%E5%9B%B0%E5%9B%B0%E5%90%9B,285.9 KB,2023-08-28 14:14,206,农历一直慢一个月，哈哈,2026-01-19
智慧菜单,https://getquicker.net/Sharedaction?code=3570304f-80f0-42ee-321c-08daf053a987,最好用的快捷菜单💗根据不同场景弹出不同的菜单，高度自定义！现已支持指定程序、网址、选中文本、选中文件场景，右键有完善的配置菜单流程。,通用,韩道友,https://getquicker.net/User/684393/%E9%9F%A9%E9%81%93%E5%8F%8B,417.5 KB,2023-01-07 19:44,65,"~鉴于Quicekr的默认规则，同一款动作在不同账号间ID不一样，如果导出的菜单还是使用id，大概率是运行不了，需要手动修改很麻烦！
所以此次修改为Action=名称，如果本地有同名的菜单可能会报错。",2026-01-19
命名规范,https://getquicker.net/Sharedaction?code=060f4aad-a765-44bf-c3a3-08d8d928fa1d,该动作主要用于编程开发使用，对文本进行命名转换，缩写。目前支持：大驼峰、小驼峰、大写+下划线、小写+下划线、大写+-中干线、小写+-中干线；同时支持Google自动翻译文本转换；一切功能可以在动作右键查看菜单选择，灵活多变；,通用,huasio,https://getquicker.net/User/20962/huasio,376.7 KB,2021-02-25 10:30,117,fixbug,2026-01-19
小书签,https://getquicker.net/Sharedaction?code=00e95858-f042-4297-33ed-08d9cbbab764,快捷方便，记录、收藏网页,通用,dalou,https://getquicker.net/User/76824/dalou,50.3 KB,2021-12-31 14:12,3,优化：剔除列表空值,2026-01-19
批量原位粘贴,https://getquicker.net/Sharedaction?code=1f193c72-e477-4630-0840-08de30674cc6,适用于(批量给每个文档添加水印、logo、促销框等场景),Adobe Photoshop,芬达不加班,https://getquicker.net/User/1184478/%E8%8A%AC%E8%BE%BE%E4%B8%8D%E5%8A%A0%E7%8F%AD,36.6 KB,2025-12-01 10:27,5,"V3.2版本更新优化
1.新增右键触发指定画板粘贴选项，快捷键触发也可以",2026-01-19
复制提示,https://getquicker.net/Sharedaction?code=887bc64e-82e8-4ecf-f238-08ddaf4c49d6,它会在复制成功时提示你（✅高使用量）,通用,知产二大爷,https://getquicker.net/User/565334/%E7%9F%A5%E4%BA%A7%E4%BA%8C%E5%A4%A7%E7%88%B7,70.5 KB,2025-06-20 11:42,34,修复bug,2026-01-19
Quicker截图,https://getquicker.net/Sharedaction?code=da383e8b-579a-4a2b-0c31-08de4a7531cf,致敬HDG的QShot截图，极简、纯粹的Quicker截图体验。,通用,北京林或西,https://getquicker.net/User/207095/%E5%8C%97%E4%BA%AC%E6%9E%97%E6%88%96%E8%A5%BF,109 KB,2026-01-04 13:58,16,"更新说明：
1、贴图改为quicker贴图，方便使用其他动作对贴图进行编辑。
2、尝试优化双屏性能。",2026-01-19
超级菜单,https://getquicker.net/Sharedaction?code=4dfee3f3-4dab-4905-fde2-08dd1a373a0d,根据不同进程、不同类名、不同网址弹出不同的超级菜单，无限分组，添加修改极其方便，功能丰富,通用,流亡大街,https://getquicker.net/User/977787/%E6%B5%81%E4%BA%A1%E5%A4%A7%E8%A1%97,545 KB,2024-12-13 04:30,57,"1. “模板”表单“下拉选择”更改为“带选择的文本框”
2. “模板”表单支持填写帮助文字，格式为HelpText=（同TextTools=）不能包含空格",2026-01-19
智能单位换算,https://getquicker.net/Sharedaction?code=cb617474-a26e-4185-700b-08de4d5ff10f,"输入数字一键换算各种单位, 支持自定义单位",乐昂岚,乐昂岚,https://getquicker.net/User/81137/%E4%B9%90%E6%98%82%E5%B2%9A,124.8 KB,2026-01-07 15:41,2,小调整,2026-01-19
任务清单-日历版,https://getquicker.net/Sharedaction?code=d50315c7-ef6e-40d6-993a-08dd95a58a82,✅超级好用的日历+✅任务清单+✅可替换系统万年历,通用,✅好用✅实用✅易用,https://getquicker.net/User/412766/%E2%9C%85%E5%A5%BD%E7%94%A8%E2%9C%85%E5%AE%9E%E7%94%A8%E2%9C%85%E6%98%93%E7%94%A8,255.3 KB,2025-05-19 09:05,32,"+重复每天、周、月、年的功能
+搜索日程的功能",2026-01-19
