动作名,动作URL,动作简介,适用于,作者,作者URL,动作大小,创建时间,修订版本,更新内容,inputtime
替换文字,https://getquicker.net/Sharedaction?code=7b29eea5-2914-4826-3113-08dc1e816747,快捷替换文字,AutoCAD Application,冰雷木子,https://getquicker.net/User/749380/%E5%86%B0%E9%9B%B7%E6%9C%A8%E5%AD%90,115.8 KB,2024-01-27 22:45,3,重做，去除筛选,2024-01-31
Translator,https://getquicker.net/Sharedaction?code=04393db9-f4bc-4871-7fb6-08db2506d1ed,极致UI！ChatGPT、谷歌镜像、免费DeepL；14+5个翻译引擎；划词、截图、输入、语音翻译/查词,通用,zryan,https://getquicker.net/User/539621/zryan,537.5 KB,2023-03-16 00:45,29,"1. 修复：谷歌镜像翻译服务
2. 修复：爱词霸词典失效
3. 修复：深色模式下语言选择列表看不清
4. 修复：字体调大时，翻译服务名称未完整显示
5. 修复：多显示器上下排列时，窗口高度被限制在主屏
6. 新增：剪贴板翻译
7. 新增：可定制动作参数（详情查看动作网页）",2024-01-31
辅助窗,https://getquicker.net/Sharedaction?code=910c9ede-81fe-474c-f5ed-08dba6ce1eab,辅助完成一个便利的自定义操作窗，添加网址、应用、文本、快捷键等,通用,困困君,https://getquicker.net/User/743590/%E5%9B%B0%E5%9B%B0%E5%90%9B,267.5 KB,2023-08-28 14:14,156,1,2024-01-31
规范文件名,https://getquicker.net/Sharedaction?code=75b39075-9410-4e4e-019d-08dbe4ac96d7,批量将文件名中的指定名称添加到文件名的前、中、后,Windows 资源管理器,沧海叫一声,https://getquicker.net/User/741988/%E6%B2%A7%E6%B5%B7%E5%8F%AB%E4%B8%80%E5%A3%B0,21.6 KB,2023-11-14 09:46,9,"增加了对‘附加文本’内容的效验。
修改了一处BUG",2024-01-31
稿件观看进度,https://getquicker.net/Sharedaction?code=dd351f20-1048-4cd6-be12-08d94f961116,查看多P稿件剩余时长和进度。,Google Chrome,恋天忧,https://getquicker.net/User/162890/%E6%81%8B%E5%A4%A9%E5%BF%A7,6.3 KB,2021-07-26 17:29,7,原本的不能用的，更新一下,2024-01-31
可以点击的自定义提示窗2.0,https://getquicker.net/Sharedaction?code=5cea76e0-ac7f-4433-9f27-08dc2158e5b3,自定义的操作窗2.0，通过划词来选择启动的动作。,通用,北京林或西,https://getquicker.net/User/207095/%E5%8C%97%E4%BA%AC%E6%9E%97%E6%88%96%E8%A5%BF,17.2 KB,2024-01-30 15:57,1,2024年1月30日15:59:27,2024-01-31
每日一句,https://getquicker.net/Sharedaction?code=4de3c262-a478-46c3-35ea-08d95890efa9,每日一句英语，该动作是获取词霸的每日一句英语。若有侵权，请联系我删除。,通用,双鱼6688,https://getquicker.net/User/257717/%E5%8F%8C%E9%B1%BC6688,8.9 KB,2021-08-06 15:50,4,看到还有人在使用，之前由于技术太菜，所以这次重新精简了一下。,2024-01-31
指定命令启动PixPin截图,https://getquicker.net/Sharedaction?code=028c40f1-82a7-4c7d-b5c9-08dc06761152,通过给PixPin传递命令行参数来调用不同的功能，不需要快捷键,pixpin.exe,浅沧,https://getquicker.net/User/23888/%E6%B5%85%E6%B2%A7,21.5 KB,2023-12-27 20:02,8,"增加Pixpin 1.7新预设动作 暂停GIF录制、截图并自动保存、截图并保存。
由于Pixpin 1.7对部分命令进行了修改，本动作不兼容1.7以下版本的Pixpin。",2024-01-31
PSDoto,https://getquicker.net/Sharedaction?code=2c1753cf-d553-48c4-2260-08dc1310ce90,PS高级图片导出——【PSDodo平行世界版】,Adobe Photoshop,北京林或西,https://getquicker.net/User/207095/%E5%8C%97%E4%BA%AC%E6%9E%97%E6%88%96%E8%A5%BF,87.3 KB,2024-01-12 10:46,11,2024年1月30日11:41:52,2024-01-31
窗口神器,https://getquicker.net/Sharedaction?code=d0ef47fd-be70-4b19-3f87-08dbc2d4852c,也许是最好用的窗口调节神器,通用,李考凡,https://getquicker.net/User/478204/%E6%9D%8E%E8%80%83%E5%87%A1,264.3 KB,2023-10-02 23:09,46,"获取鼠标位置窗口的根窗口重复次数增加
减少获取窗口句柄失败率",2024-01-31
