动作名,动作URL,动作简介,适用于,作者,作者URL,动作大小,创建时间,修订版本,更新内容,inputtime
网站收藏2.0,https://getquicker.net/Sharedaction?code=a653a1d1-6c52-4089-ba99-08dc61bfef39,"按住Ctrl启动动作可以添加网站,长按Esc会关闭窗口",通用,zdf153,https://getquicker.net/User/20184/zdf153,352.6 KB,2024-04-22 01:35,29,浏览器无连接时也可以搜索浏览器,2024-08-04
Anki制卡-AI,https://getquicker.net/Sharedaction?code=f6ab4533-9e57-4bf0-1a2c-08dcb379d3fc,利用gpt制卡,通用,Runos,https://getquicker.net/User/250742/Runos,79 KB,2024-08-03 23:05,0,,2024-08-04
全能百度,https://getquicker.net/Sharedaction?code=c4be8759-dba4-4fbe-6c16-08dac4a613f3,13种百度搜索模式/精准搜索/AI/限定标题搜索/汉语/产品价格/文库/地图/学术等,Google Chrome,李考凡,https://getquicker.net/User/478204/%E6%9D%8E%E8%80%83%E5%87%A1,14.9 KB,2022-11-12 22:05,11,优化,2024-08-04
图片自由截取,https://getquicker.net/Sharedaction?code=f30ee5eb-9a18-4453-1a24-08dcb379d3fc,通过输入上下左右的像素来对图片进行截取,通用,KBC,https://getquicker.net/User/5221/KBC,40.9 KB,2024-08-03 18:13,3,用户选择增右键删除,2024-08-04
文件夹对比,https://getquicker.net/Sharedaction?code=ebc491a1-4d0d-42b8-1a26-08dcb379d3fc,比较2个文件夹，列出不同的文件列表,通用,冰雷木子,https://getquicker.net/User/749380/%E5%86%B0%E9%9B%B7%E6%9C%A8%E5%AD%90,8.7 KB,2024-08-03 18:40,0,,2024-08-04
AI助手,https://getquicker.net/Sharedaction?code=5544f3e1-9762-4fd5-1a23-08dcb379d3fc,360下场整合CoE混合模型，集众家模型于一体，一账号随意切换模型。,通用,ZTOA10,https://getquicker.net/User/234516/ZTOA10,1.7 KB,2024-08-03 18:03,0,,2024-08-04
语音输入,https://getquicker.net/Sharedaction?code=0afa11ce-0571-4fcd-7950-08dc970018b2,简单易用的语音输入功能。【Quicker模块】,通用,M-cc,https://getquicker.net/User/521120/M-cc,50.8 KB,2024-06-28 19:54,8,~修复两个报错“等待按键超时”“窗口不存在”,2024-08-04
生成随机数,https://getquicker.net/Sharedaction?code=3fd56566-fc43-4b09-b5af-08d83289803e,批量生成随机数,Microsoft Excel,咿呀杀杀,https://getquicker.net/User/19337/%E5%92%BF%E5%91%80%E6%9D%80%E6%9D%80,14.9 KB,2020-07-29 09:32,3,- 完善,2024-08-04
实践209：设计一个支持参数的翻译动作,https://getquicker.net/Sharedaction?code=7c2c1403-5ad0-4956-ff5e-08dcb28a557a, ,通用,darcyc,https://getquicker.net/User/95689/darcyc,6.3 KB,2024-08-02 16:02,3,归入例子库,2024-08-04
实践208：【WebView2】Monaco编辑器,https://getquicker.net/Sharedaction?code=f3b5e157-cfea-49f0-3ad4-08da8424843b, ,通用,darcyc,https://getquicker.net/User/95689/darcyc,7.3 KB,2022-08-23 17:00,2,归入例子库,2024-08-04
颜色收藏,https://getquicker.net/Sharedaction?code=c28d3ccf-4e9d-46a0-1a1b-08dcb379d3fc,收藏常用颜色,通用,H-D-G,https://getquicker.net/User/679811/H-D-G,10.8 KB,2024-08-03 14:05,6,Ctrl+点击【添加】按钮，可为颜色设置备注（将鼠标悬浮在颜色上，可以看到备注）,2024-08-04
PSCoke,https://getquicker.net/Sharedaction?code=333365f5-7d51-407d-f36d-08dbdac4c3da,多平台图片导入PS,Adobe Photoshop,北京林或西,https://getquicker.net/User/207095/%E5%8C%97%E4%BA%AC%E6%9E%97%E6%88%96%E8%A5%BF,132.3 KB,2023-11-02 12:40,38,2024年8月3日09:39:32,2024-08-04
文字助手,https://getquicker.net/Sharedaction?code=cc6d099b-b764-48d9-ad48-08dbb89e3001,适用于大部分文本编辑软件，功能：增加、编辑、提取、删除、查询、排序。,通用,ZTOA10,https://getquicker.net/User/234516/ZTOA10,126.4 KB,2023-09-19 19:08,10,"~更换翻译借口
~更换图标",2024-08-04
