动作名,动作URL,动作简介,适用于,作者,作者URL,动作大小,创建时间,修订版本,更新内容,inputtime
直尺📏,https://getquicker.net/Sharedaction?code=eb1a5ae7-43f8-4742-cd1f-08de6ac38f85,在屏幕上显示一把直尺📏,通用,sharklaka,https://getquicker.net/User/826879/sharklaka,3.7 KB,2026-02-13 21:19,0,,2026-02-13
分批成夹,https://getquicker.net/Sharedaction?code=5b6392cb-1987-4b07-c943-08de69cfe366,文件按指定数量，分批次新建文件夹并移入,通用,Poto,https://getquicker.net/User/137838/Poto,12.1 KB,2026-02-13 03:44,0,,2026-02-13
获取路径,https://getquicker.net/Sharedaction?code=a6a58f61-13b7-4ac4-c932-08de69cfe366,用于获取不同格式的文件（夹）路径,通用,xuan.zl,https://getquicker.net/User/215149/xuan.zl,10.2 KB,2026-02-12 13:16,0,,2026-02-13
文档元数据删除修改,https://getquicker.net/Sharedaction?code=8e05c127-1f67-42bc-c92e-08de69cfe366,将word，excel，ppt类文件里面的元数据批量删除或修改,通用,老当益壮,https://getquicker.net/User/1291368/%E8%80%81%E5%BD%93%E7%9B%8A%E5%A3%AE,71.7 KB,2026-02-12 08:50,0,,2026-02-13
勇芳计算器,https://getquicker.net/Sharedaction?code=3291b161-9945-43bc-7ec7-08dd23adddae,『勇芳计算器』是一款简单易用的多功能、多行、表达式计算工具，操作就如计事本软件，不用学就会用，好象是你在一张白纸上写计算式，电脑自动填入结果，而且每次的计算都还保留着，随时可修改或查阅。,通用,『扪』,https://getquicker.net/User/432041/%E3%80%8E%E6%89%AA%E3%80%8F,337.9 KB,2024-12-25 07:13,9,  【优化】解压失败时，增加手动下载安装的指引,2026-02-13
重命名,https://getquicker.net/Sharedaction?code=c5e97ee4-96f9-438c-d890-08dad7a05c05,批量重命名图层，含正则替换功能。（建议快捷键F2）,Adobe Photoshop,Anlv,https://getquicker.net/User/392637/Anlv,219.7 KB,2022-12-07 11:05,9,"2026-02-13
~. JPG/PNG 功能不再自动执行，而是添加到当前输入框后方。",2026-02-13
信手拈来,https://getquicker.net/Sharedaction?code=70fb880f-e234-4a08-acb6-08de56fccc60,复制窗口、文件（夹）的一切属性,通用,Poto,https://getquicker.net/User/137838/Poto,33.9 KB,2026-01-20 04:07,4,新增 纯文件名,2026-02-13
启动LOL,https://getquicker.net/Sharedaction?code=64375ab1-d804-4a5b-60f2-08dce6791e1a,启动WeGame并启动LOL,鲨鱼,sharklaka,https://getquicker.net/User/826879/sharklaka,24 KB,2024-10-07 20:23,4,修复,2026-02-13
培训考试,https://getquicker.net/Sharedaction?code=a4a00c76-81cd-40f2-7526-08de605bf54f,本地文件题库/批量操作/自动计算分数/自动导出错题PDF,通用,李考凡,https://getquicker.net/User/478204/%E6%9D%8E%E8%80%83%E5%87%A1,349.1 KB,2026-01-31 14:01,24,⭐,2026-02-13
PS快速导出,https://getquicker.net/Sharedaction?code=cef8e92c-4ca3-4275-d69a-08dbd1035d4f,一键快速导出/另存常用的图片格式文件,Adobe Photoshop,Shawnt,https://getquicker.net/User/1391/Shawnt,12.9 KB,2023-10-20 16:07,8,"-重新梳理了动作,把大部分逻辑放在代码中执行了；
-导出目录和图片名可以分开设置；
-后缀新增“添加日期时间”
-优化了部分界面布局和显示名称",2026-02-13
转换为WSL路径,https://getquicker.net/Sharedaction?code=ee948685-bc9c-403d-8905-08de67f29012,将选择的文件(夹)/当前资源文件目录/剪切板中的文件路径转换为WSL中mount的路径,Windows 资源管理器,Momean,https://getquicker.net/User/596097/Momean,11.6 KB,2026-02-10 15:42,2,"1. 修复剪切板图片没保存问题
2. 剪切板图片优先判断
3. 增加自动Windows WSL路径互转",2026-02-13
