动作名,动作URL,动作简介,适用于,作者,作者URL,动作大小,创建时间,修订版本,更新内容,inputtime
文件名加序号,https://getquicker.net/Sharedaction?code=129f30de-6af2-4d1b-8de3-08de623a42b1,"重命名文件,XXX_1.jpg,XXX_2.jpg，自动填充文件夹名称作为前缀XXX,连接字符可-_空格三项可选，数字编号自动增加, 若存在1.jpg则变成2.jpg, 依此类推。建议全选文件使用",通用,活动抽奖,https://getquicker.net/User/744573/%E6%B4%BB%E5%8A%A8%E6%8A%BD%E5%A5%96,11.9 KB,2026-02-02 22:13,0,,2026-02-03
尝试运行每一行,https://getquicker.net/Sharedaction?code=0c028689-cc7d-4636-8de0-08de623a42b1,通过参数传入多个路径，每一行作为一个命令尝试运行或打开。,通用,CL,https://getquicker.net/User/3/CL,2.6 KB,2026-02-02 21:36,0,,2026-02-03
批量数据导图,https://getquicker.net/Sharedaction?code=052cb440-1755-4ca9-4a28-08de61439f50,按照模板批量导出修改变量文字的jpg/png/psd文件。,Adobe Photoshop,Ray-CD,https://getquicker.net/User/191353/Ray-CD,82.8 KB,2026-02-02 15:29,0,,2026-02-03
关闭远程RDP,https://getquicker.net/Sharedaction?code=020d80fe-629c-43ba-4a15-08de61439f50,"关闭Windows 远程RDP,让其回到正常显示状态",通用,运营:秋风,https://getquicker.net/User/475107/%E8%BF%90%E8%90%A5%3A%E7%A7%8B%E9%A3%8E,1.6 KB,2026-02-02 11:57,0,,2026-02-03
超级新建,https://getquicker.net/Sharedaction?code=cb7efc3b-e7cd-46c7-4a0d-08de61439f50,拖拽移入、目录结构导入、预设模板多端同步、四式分层,Windows 资源管理器,Taitun,https://getquicker.net/User/854987/Taitun,106.8 KB,2026-02-02 09:48,1,1.优化动作部分步骤细节。,2026-02-03
文件快捷方式操作,https://getquicker.net/Sharedaction?code=9f1a6078-f892-44c6-4a0c-08de61439f50,对文件夹或者文件的快捷方式进行相关操作,通用,老当益壮,https://getquicker.net/User/1291368/%E8%80%81%E5%BD%93%E7%9B%8A%E5%A3%AE,17.7 KB,2026-02-02 08:03,0,,2026-02-03
悬停点击,https://getquicker.net/Sharedaction?code=73bd171f-27a8-4102-bcfb-08de5d774a2d,悬停自动点击,通用,星染浅夏,https://getquicker.net/User/1295122/%E6%98%9F%E6%9F%93%E6%B5%85%E5%A4%8F,81.4 KB,2026-01-28 20:16,6,"修复滑动时间过短会判定为单击问题
尽量避免出现左右键一起触发的问题",2026-02-03
动作面板V2(自动切换到分组),https://getquicker.net/Sharedaction?code=b59cb7b7-d512-4416-f23f-08ddd4e0681e,仿Quicker设计，上部分为“全局组”，下半部分为为根据进程自动切换的组（同时支持和quicker一样的通用组）。支持拖拽quicker面板动作添加。贴边隐藏!,通用,zdf153,https://getquicker.net/User/20184/zdf153,754.4 KB,2025-08-07 09:28,30,尝试修复鼠标拦截,2026-02-03
培训考试,https://getquicker.net/Sharedaction?code=a4a00c76-81cd-40f2-7526-08de605bf54f,本地文件题库/批量操作/自动计算分数/自动导出错题PDF,通用,李考凡,https://getquicker.net/User/478204/%E6%9D%8E%E8%80%83%E5%87%A1,270.3 KB,2026-01-31 14:01,15,⭐,2026-02-03
快捷App,https://getquicker.net/Sharedaction?code=833860ff-6b5b-4509-2d4d-08dc232d7e5b,一键唤出/隐藏/前台/启动,通用,sisyphe42,https://getquicker.net/User/396431/sisyphe42,21.5 KB,2024-02-02 22:05,13,窗口识别优化,2026-02-03
激活/最小化窗口,https://getquicker.net/Sharedaction?code=795c791e-dd3d-4e49-bcab-08dc9bca0acf,如果指定程序窗口在前台就最小化，否则就激活到前台。,通用,Leo.X,https://getquicker.net/User/1070621/Leo.X,9.8 KB,2024-07-04 12:08,1,支持参数,2026-02-03
笔记,https://getquicker.net/Sharedaction?code=b47ece2b-78a2-428a-d478-08ddb495533f,个人笔记工具，支持笔记加密处理，保护个人隐私。,通用,饺子吖,https://getquicker.net/User/1261670/%E9%A5%BA%E5%AD%90%E5%90%96,184.9 KB,2025-06-26 21:52,6,~更新子程序,2026-02-03
店铺结果排名,https://getquicker.net/Sharedaction?code=8312c01f-a8aa-4e70-cf68-08dda5c378f4,根据淘宝搜索词 搜索结果生成表格排名,Google Chrome,运营:秋风,https://getquicker.net/User/475107/%E8%BF%90%E8%90%A5%3A%E7%A7%8B%E9%A3%8E,48.1 KB,2025-06-08 09:01,16,1,2026-02-03
多功能番茄钟,https://getquicker.net/Sharedaction?code=411c838a-72d9-496a-8c56-08dda3deac8a,✅多功能番茄钟，✅任务清单,通用,✅好用✅实用✅易用,https://getquicker.net/User/412766/%E2%9C%85%E5%A5%BD%E7%94%A8%E2%9C%85%E5%AE%9E%E7%94%A8%E2%9C%85%E6%98%93%E7%94%A8,89.5 KB,2025-06-05 11:11,17,修复temp文件夹，每天首次运行也会判断有没有,2026-02-03
无限轮盘,https://getquicker.net/Sharedaction?code=5677315c-f4ca-48d5-b111-08de5c82f231,所有进程都可单独设置的无限翻页轮盘,通用,冰雷木子,https://getquicker.net/User/749380/%E5%86%B0%E9%9B%B7%E6%9C%A8%E5%AD%90,136.1 KB,2026-01-26 23:55,14,1.设置中增加导入quicker轮盘功能,2026-02-03
反回车,https://getquicker.net/Sharedaction?code=a90181e8-851d-492f-e37b-08de5e765ac6,向上插入新行,通用,Poto,https://getquicker.net/User/137838/Poto,4.3 KB,2026-01-29 12:48,3,优化,2026-02-03
